original_title,genres,popularity
Area 51,Horror|Thriller|Science Fiction,7.794
Mientras duermes,Thriller,9.136965
The Cottage,Horror|Comedy|Crime|Thriller,8.39685
Dead Like Me: Life After Death,Drama|Fantasy|Comedy,7.864905
Farce of the Penguins,Comedy|Documentary,1.963219
Flying By,Drama,1.546169
Rudderless,Music|Drama|Comedy,10.619574
Henry & Me,Family|Animation,0.999655
Christmas Eve,Romance|Comedy,1.985243
We Have Your Husband,TV Movie|Crime|Drama|Thriller,0.102003
Dying of the Light,Thriller|Drama,10.48009
Born Of War,Action|Thriller|War,1.136568
Capricorn One,Drama|Action|Thriller|Science Fiction,11.095219
Should've Been Romeo,Comedy|Drama,0.40703
Running Forever,Family,0.028756
Yoga Hosers,Comedy|Fantasy|Horror|Thriller,8.618793
Navy Seals vs. Zombies,Horror|Action,2.394613
Obsluhoval jsem anglického krále,Comedy|Drama,2.387463
Soul Kitchen,Drama|Comedy,5.461487
Sling Blade,Drama,14.805264
The Awakening,Horror|Thriller,25.30216
Hostel,Horror,38.83192
A Cock and Bull Story,Comedy|Drama,3.500741
Take Shelter,Thriller|Drama,19.807295
Lady in White,Horror|Thriller,1.435742
Driving Lessons,Drama|Comedy,7.667888
Let's Kill Ward's Wife,Comedy,8.496364
The Texas Chainsaw Massacre 2,Horror,9.617777
Pat Garrett & Billy the Kid,Western,4.495256
Only God Forgives,Drama|Thriller|Crime,35.754865
Camping Sauvage,Drama|Romance,0.20323
Without Men,Comedy|Romance,0.28076
Dear Frankie,Drama|Family,3.11319
All Hat,Action|Comedy|Drama|Western,0.137535
Le Nom des gens,Drama|Comedy|Romance,6.368933
Treading Water,Drama|Comedy,0.217538
Savage Grace,Drama,3.531877
Out of the Blue,Drama,0.706355
Police Academy,Comedy|Crime,15.002502
The Blue Lagoon,Romance|Adventure|Drama,22.585384
Four Weddings and a Funeral,Comedy|Drama|Romance,29.834065
Fast Times at Ridgemont High,Comedy,20.403344
Moby Dick,Adventure|Drama,5.224593
25th Hour,Crime|Drama,30.196039
Bound,Crime|Drama|Romance|Thriller,15.359952
Requiem for a Dream,Crime|Drama,11.573034
State Fair,Music|Romance,1.847822
"Tango, no me dejes nunca",Drama|Foreign|Romance,0.425551
Salvador,Drama,3.819796
Moms' Night Out,Comedy,10.274542
Donnie Darko,Fantasy|Drama|Mystery,61.210016
Salvando al Soldado Perez,Action|Comedy|Foreign,0.177356
Karakter,Drama|Foreign|History,0.011697
Spun,Comedy|Crime|Drama,6.249262
Life During Wartime,Comedy|Drama,3.108881
친절한 금자씨,Drama|Thriller,17.074843
"Nannerl, la soeur de Mozart",Drama,0.774442
Mean Machine,Comedy|Drama,8.816995
放‧逐,Action|Crime|Thriller,8.48639
Blackthorn,Adventure|Action|Western,5.223096
Lilja 4-Ever,Crime|Drama,7.759215
After.Life,Drama|Horror|Mystery|Thriller,14.570359
Fugly,Comedy|Drama|Thriller,0.371337
One Flew Over the Cuckoo's Nest,Drama,127.525581
R.L. Stine's Monsterville: The Cabinet of Souls,Comedy|Horror,3.898737
Silent Movie,Comedy,7.315935
Airlift,Thriller|Action|Drama|History,2.551559
Anne of Green Gables,Drama|Family,8.772574
Falcon Rising,Adventure|Action,6.988357
The Sweeney,Action|Drama|Crime,6.938854
Sexy Beast,Crime|Drama|Thriller,11.21273
Snabba Cash,Drama|Thriller|Crime,7.217328
Whale Rider,Drama|Family,12.439495
Paa,Drama|Family|Foreign,2.126139
Cargo,Thriller|Mystery|Science Fiction,10.142218
High School Musical,Comedy|Drama|Family|Music|TV Movie,16.536374
Love and Death on Long Island,Drama|Romance|Foreign,0.933891
Ночной дозор,Fantasy|Action|Thriller,12.540624
The Crying Game,Romance|Crime|Drama|Thriller,8.839651
Porky's,Comedy,12.891276
Survival of the Dead,Horror|Science Fiction,10.789912
Night of the Living Dead,Horror,25.666029
Lost in Translation,Drama,45.66662
Annie Hall,Comedy|Drama|Romance,35.892034
The Greatest Show on Earth,Action|Drama|Romance,8.988455
Monster's Ball,Drama|Romance,14.042041
Maggie,Horror,40.016306
Leaving Las Vegas,Drama|Romance,22.030517
Hansel and Gretel Get Baked,Horror|Comedy,2.503612
The Front Page,Romance|Drama|Comedy,4.117968
The Boy Next Door,Thriller,24.161735
Trapeze,Drama,1.379354
The Kids Are All Right,Comedy|Drama,15.338211
They Live,Action|Horror|Science Fiction|Thriller,29.852608
The Great Escape,Adventure|Drama|History|Thriller|War,35.061467
What the #$*! Do We (K)now!?,Documentary,7.288352
The Last Exorcism Part II,Horror|Thriller,10.605752
Boyhood,Drama,43.40352
Scoop,Comedy|Mystery,17.229537
The Wash,Action|Comedy,2.453459
3 Strikes,Action|Comedy|Romance,1.433692
The Cooler,Drama|Romance,9.976428
The Misfits,Drama|Action|Romance,2.930058
The Night Listener,Drama|Thriller,7.173059
The Jerky Boys,Comedy|Crime,1.735462
El orfanato,Horror|Drama|Thriller,29.071955
A Haunted House 2,Comedy|Horror,18.428909
The Rules of Attraction,Comedy|Drama|Romance,11.387335
Topaz,Action|Drama|Mystery|Thriller,5.975604
Let's Go to Prison,Comedy|Crime,4.59841
Four Rooms,Crime|Comedy,22.87623
Secretary,Comedy|Drama|Romance,19.107285
The Real Cancun,Documentary,0.456485
Talk Radio,Drama,4.541908
Waiting for Guffman,Music|Comedy,4.348416
Love Stinks,Comedy|Romance,3.347885
You Kill Me,Comedy|Crime|Thriller|Romance,6.091951
Thumbsucker,Comedy|Drama,4.757625
Red State,Horror|Action|Thriller,12.062371
Mirrormask,Fantasy,7.758188
Samsara,Drama|Documentary,12.781973
The Barbarians,Fantasy|Adventure,1.631993
The Art of Getting By,Drama|Romance,12.690224
Zipper,Thriller|Drama,8.516229
Poolhall Junkies,Comedy|Drama|Thriller,5.90259
The Loss of Sexual Innocence,Drama,2.866934
Holy Motors,Drama|Fantasy,9.140936
Joe,Drama,22.987897
Shooting Fish,Crime|Comedy|Romance,1.204941
Prison,Crime|Drama|Horror|Thriller,7.605291
Psycho Beach Party,Comedy,2.855963
The Big Tease,Comedy|Foreign,0.502396
"Guten Tag, Ramón",Drama,1.771584
Trust,Crime|Drama|Thriller,21.230737
An Everlasting Piece,Comedy|Crime,0.068246
Among Giants,Comedy|Romance,0.541652
Adore,Drama,18.790221
The Velocity of Gary,Drama|Romance,0.409089
Los lunes al sol,Drama,3.663108
Stake Land,Drama|Horror|Action|Thriller|Science Fiction,12.496261
The Last Time I Committed Suicide,Drama,0.596889
Praia do Futuro,Drama,2.611364
Another Happy Day,Comedy|Drama,3.238466
A Lonely Place to Die,Adventure|Action|Thriller|Crime,8.30723
Nothing,Comedy|Fantasy|Science Fiction,3.408955
Географ глобус пропил,Drama,1.876621
1776,Drama|Comedy|History|Music,1.807571
Inescapable,Thriller|Romance,6.783053
Hell's Angels,Action|Drama|History,8.484123
Purple Violets,Comedy|Drama|Romance,0.936232
The Veil,Horror,12.822534
The Loved Ones,Horror,4.989985
The Helpers,Horror,1.390659
How to Fall in Love,Comedy|Romance|TV Movie,1.923514
The Perfect Wave,Romance|Adventure|Drama,4.118612
A Man for All Seasons,Drama|History,9.541688
Network,Drama,17.234745
Gone with the Wind,Drama|Romance|War,48.98255
Desert Dancer,Drama,1.972668
Major Dundee,War|Western,3.490215
Annie Get Your Gun,Action|Comedy|Music|Romance|Western,1.726175
Four Lions,Comedy|Crime|Drama,20.544999
Casa de Areia,Drama,0.389471
Defendor,Drama|Action|Comedy|Crime,8.45342
The Pirate,Music|Romance,0.90522
The Good Heart,Drama|Comedy|Romance,2.201678
The History Boys,Comedy|Drama,3.771652
Midnight Cowboy,Drama,21.119209
The Full Monty,Comedy,17.002623
Airplane!,Comedy,46.116885
Chain of Command,Thriller|Adventure|Action,1.398981
Friday,Comedy,25.5748
Menace II Society,Drama|Action|Crime,3.418871
Creepshow 2,Horror,10.729884
The Ballad of Cable Hogue,Action|Comedy|Western,2.676535
In Cold Blood,Crime|Drama,7.821438
The Nun's Story,Drama,3.281509
Harper,Action|Drama|Thriller|Crime|Mystery,2.938973
Frenzy,Crime|Drama|Mystery|Thriller,10.219942
The Witch,Mystery|Horror,50.319662
I Got the Hook Up,Action|Comedy,0.593068
She's the One,Comedy|Romance,8.406025
Gods and Monsters,Drama,5.588652
El secreto de sus ojos,Crime|Drama|Mystery|Romance,25.894065
Train,Horror|Thriller,3.280081
Evil Dead II,Horror|Comedy|Fantasy,35.674774
Pootie Tang,Action|Comedy,3.115754
Sharknado,TV Movie|Horror,20.466433
La otra conquista,Drama|Foreign,0.015597
Trolljegeren,Fantasy|Horror,12.982319
Ira & Abby,Comedy|Romance,0.595136
Winter Passing,Comedy|Drama,3.643608
D.E.B.S.,Action,6.396936
The Masked Saint,Crime|Action,0.909067
The Betrayed,Crime|Drama|Mystery|Thriller,1.348114
Taxman,Action|Crime|Comedy|Thriller,0.964802
The Secret,Drama,0.042346
2:13,Horror|Thriller|Mystery,1.271621
"Batman: The Dark Knight Returns, Part 2",Action|Animation,25.891466
Time to Choose,Documentary,1.618138
In the Name of the King III,Action|Adventure|Drama|Fantasy,4.304341
Wicked Blood,Action|Drama|Thriller,3.158056
Dawn Patrol,Drama,3.230779
Lords of London,Crime|Mystery|Thriller,1.913302
High Anxiety,Comedy|Music,5.690619
La Marche de l'empereur,Documentary|Family,17.537154
Margin Call,Thriller|Drama,26.259389
August,Drama,1.419431
Choke,Comedy|Drama,11.637458
Whiplash,Drama,192.528841
Cidade de Deus,Drama|Crime,44.356711
Human Traffic,Comedy|Drama,4.859873
To Write Love on Her Arms,Drama|Music,6.723057
The Dead Girl,Mystery|Drama|Crime|Thriller,3.069605
Jagten,Drama,21.826888
A Christmas Story,Comedy|Family,15.128316
Bella,Drama|Romance,1.814802
Class of 1984,Action|Drama|Horror|Crime|Thriller,5.643023
Opposite Sex,Comedy,2.964785
Dreaming of Joseph Lees,Romance|Drama,0.11615
Entre les murs,Drama,13.437038
Rosemary's Baby,Horror|Drama|Mystery,26.180367
The Man Who Shot Liberty Valance,Western,11.735287
Adam,Drama|Romance,8.308442
"María, llena eres de gracia",Drama|Thriller|Crime,3.027892
Beginners,Drama|Romance|Comedy,11.933449
Feast,Action|Comedy|Horror,8.825113
Animal House,Comedy,17.332585
Goldfinger,Adventure|Action|Thriller,47.812466
Antiviral,Science Fiction|Horror,11.753553
It's a Wonderful Life,Drama|Family|Fantasy,42.868495
Trainspotting,Drama|Crime,63.513324
The Original Kings of Comedy,Comedy,1.918959
Paranormal Activity 2,Horror|Thriller,22.789649
Waking Ned,Comedy|Romance,5.735912
Bowling for Columbine,Documentary,11.414843
归来,Drama,6.017273
A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,21.607228
A Room with a View,Drama|Romance,7.961559
The Purge,Science Fiction|Horror|Thriller,54.403033
Sinister,Horror|Thriller|Mystery,41.045084
Martin Lawrence Live: Runteldat,Comedy,0.295226
Cat on a Hot Tin Roof,Drama|Romance,16.553594
Beneath the Planet of the Apes,Adventure|Science Fiction|Mystery,24.393296
Air Bud,Comedy|Family|Drama,11.241802
Pokémon 3: The Movie,Adventure|Fantasy|Animation|Action|Family,9.18885
Friday the 13th Part VI: Jason Lives,Horror|Mystery|Thriller,11.158167
The Bridge on the River Kwai,Drama|History|War,23.109959
Spaced Invaders,Comedy|Family|Science Fiction,1.586598
Family Plot,Comedy|Crime|Thriller,3.832858
The Apartment,Comedy|Drama|Romance,22.889294
Jason Goes to Hell: The Final Friday,Fantasy|Horror|Thriller,10.341982
Torn Curtain,Mystery|Thriller,7.924982
Dave Chappelle's Block Party,Comedy|Documentary|Music,1.697846
Slow West,Romance|Thriller|Western,14.936661
Krush Groove,Drama|Music|Romance,0.720091
Next Day Air,Action|Comedy|Crime,2.747402
Elmer Gantry,Drama,6.734965
Judgment at Nuremberg,Drama|History,13.338539
Trippin',Comedy|Romance,0.185373
Red River,Western,5.344815
Phat Girlz,Comedy|Romance,0.982624
Before Midnight,Romance|Drama,23.299907
Teen Wolf Too,Comedy|Fantasy|Family,4.103764
Phantasm II,Action|Horror|Science Fiction|Thriller,5.003615
Woman Thou Art Loosed,Drama,0.019984
Real Women Have Curves,Comedy|Drama,1.026243
Water,Drama|Foreign|Romance,2.787375
East Is East,Comedy,3.667372
Whipped,Comedy|Romance,2.144354
Kama Sutra - A Tale of Love,Drama|History|Romance,3.937939
Please Give,Comedy|Drama,5.325156
Willy Wonka & the Chocolate Factory,Family|Fantasy,23.981601
Warlock: The Armageddon,Fantasy|Horror|Science Fiction,3.107149
8 Heads in a Duffel Bag,Comedy|Crime,5.016607
Days of Heaven,Drama|Romance,13.857194
Thirteen Conversations About One Thing,Drama,6.997495
Jawbreaker,Comedy,4.337685
Basquiat,Drama|History,3.636634
Frances Ha,Comedy|Drama,15.492257
Tsotsi,Crime|Drama,2.504169
Happiness,Comedy|Drama,10.757539
DysFunktional Family,Comedy|Documentary,1.580027
Tusk,Comedy|Horror,15.754614
올드보이,Drama|Thriller|Mystery|Action,56.76349
Letters to God,Action|Drama|Family|Thriller,3.644872
Hobo with a Shotgun,Action|Comedy|Thriller,16.900433
Compadres,Action|Comedy,1.569246
Freeway,Comedy|Drama|Thriller,4.682881
Love's Abiding Joy,TV Movie|Action|Drama|Family,1.128559
Fish Tank,Drama,12.68672
Damsels in Distress,Comedy|Romance,3.750338
Creature,Horror|Science Fiction|Thriller,2.857848
Bachelorette,Comedy|Romance,20.95282
Brave New Girl,Drama|Music|Family,0.18094
Tim and Eric's Billion Dollar Movie,Comedy,1.75311
Sommersturm,Comedy|Drama,3.120747
Fort McCoy,War|Drama|History,0.384496
Chain Letter,Horror|Thriller,2.504156
Just Looking,Drama|Comedy,0.431332
The Divide,Science Fiction,11.882563
The Eclipse,Drama|Horror|Romance,9.342465
Demonic,Thriller|Horror,12.564554
My Big Fat Independent Movie,Comedy,0.68822
The Deported,Comedy|Family,0.194848
Tanner Hall,Drama,2.015525
Open Road,Action|Drama|Thriller,2.680629
They Came Together,Comedy,12.036888
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy,1.737032
Never Back Down 2: The Beatdown,Drama|Action,9.249229
Point Blank,Action|Crime|Drama|Thriller,5.164423
Four Single Fathers,Drama|Comedy,0.008263
Enter the Dangerous Mind,Thriller,1.998826
Something Wicked,Mystery|Thriller,1.968679
AWOL-72,Thriller,1.141463
Iguana,,0.214704
Chicago Overcoat,Action|Crime|Thriller,1.034844
Barry Munday,Comedy|Drama|Romance,1.975941
Central do Brasil,Drama,5.928937
Pocketful of Miracles,Comedy|Drama,3.370225
Close Range,Crime|Action,5.485217
Boynton Beach Club,Comedy|Drama|Romance,0.18887
Amnesiac,Thriller|Mystery|Drama|Horror,3.077885
Freakonomics,Documentary,1.781462
Haute tension,Horror|Thriller|Mystery,4.952983
Griff the Invisible,Romance|Comedy|Drama,1.35088
Unnatural,Thriller|Action|Horror,0.687656
Hustle & Flow,Drama,6.39503
Some Like It Hot,Comedy|Romance,39.30982
Friday the 13th Part VII: The New Blood,Horror|Thriller,9.070842
The Wizard of Oz,Adventure|Family|Fantasy,67.417542
Young Frankenstein,Comedy|Science Fiction,36.444894
Diary of the Dead,Horror|Action|Science Fiction,15.351412
Lage Raho Munna Bhai,Comedy|Drama|Romance,2.436019
Ulee's Gold,Drama,0.93392
The Black Stallion,Adventure|Family,11.35972
Sardaarji,,0.296981
Rejsen til Saturn,Action|Adventure|Animation|Comedy|Science Fiction,1.776624
Donovan's Reef,Adventure|Comedy|Romance,1.897263
De jurk,Comedy|Drama,0.144031
A Guy Named Joe,Drama|Romance|War,0.531444
Blazing Saddles,Western|Comedy,22.793929
Friday the 13th: The Final Chapter,Horror|Thriller,14.013414
Ida,Drama,13.265432
Maurice,Drama|Romance,11.552247
Beer League,Comedy,1.73892
Riding Giants,Documentary,0.895946
Los cronocrímenes,Science Fiction|Thriller,19.02965
疯狂的赛车,Action|Adventure|Comedy|Drama|Foreign,0.406645
Timber Falls,Horror|Thriller,3.687574
Singin' in the Rain,Comedy|Music|Romance,36.556954
"Fat, Sick & Nearly Dead",Documentary,0.545825
A Haunted House,Comedy|Horror,18.661541
2016: Obama's America,Documentary,0.973582
That Thing You Do!,Comedy|Drama,14.885388
Halloween III: Season of the Witch,Horror|Mystery|Science Fiction,12.030456
Escape from the Planet of the Apes,Action|Science Fiction,18.30961
Hud,Action|Drama|Western,6.82919
Kevin Hart: Let Me Explain,Comedy|Documentary,9.799357
My Own Private Idaho,Drama|Romance,10.363642
Garden State,Comedy|Drama|Romance,30.583959
Before Sunrise,Drama|Romance,23.672571
Sur le seuil,Horror|Mystery|Thriller,0.205034
Jesus' Son,Comedy|Drama|Romance,5.581743
Saving Face,Comedy|Romance,2.487255
Brick Lane,Drama,0.262135
Robot & Frank,Science Fiction|Comedy|Drama|Crime,23.419061
My Life Without Me,Drama|Romance,7.958831
The Spectacular Now,Comedy|Drama|Romance,25.722747
Religulous,Comedy|Documentary,9.774126
Fuel,Documentary|Drama,0.197469
Valley of the Heart's Delight,Drama,0.142255
Eye of the Dolphin,Drama,0.301884
8: The Mormon Proposition,Documentary,0.424957
The Other End of the Line,Comedy|Romance,3.393648
Anatomie,Horror|Thriller,5.025938
Sleep Dealer,Drama|Science Fiction|Thriller,4.624691
Super,Comedy|Action|Drama,12.204569
Christmas Mail,Comedy|Family,0.630226
Stung,Comedy|Horror,4.270489
Antibirth,Horror,3.674294
Get on the Bus,Drama,4.623059
Thr3e,Drama|Horror|Thriller,1.946715
Idiocracy,Adventure|Comedy|Science Fiction,27.940093
The Rise of the Krays,Crime,1.759506
This Is England,Drama|Crime,8.395624
U.F.O.,Action|Adventure|Science Fiction,8.248149
Bathing Beauty,Comedy|Music,0.628051
Go for It!,Drama|Family,0.500753
"Dancer, Texas Pop. 81",Comedy|Drama|Family,0.376662
Show Boat,Music|Romance,1.606314
Redemption Road,Drama,0.197264
The Calling,Thriller,5.759493
The Brave Little Toaster,Fantasy|Adventure|Animation|Comedy|Family|Music,6.86302
Fantasia,Animation|Family|Music,32.875469
8 Days,Thriller|Drama,0.015295
Friday the 13th Part III,Horror|Thriller,14.206525
Friday the 13th: A New Beginning,Horror|Thriller,12.639469
The Last Sin Eater,Drama,2.371477
Do You Believe?,Fantasy|Drama,2.470443
Impact Point,Thriller|Romance,1.532518
The Valley of Decision,Drama,0.1813
Eden,Thriller|Drama,2.713171
Chicken Tikka Masala,Comedy|Romance|Foreign,0.258413
There's Always Woodstock,Romance|Comedy|Music,2.025701
Jack Brooks: Monster Slayer,Action|Comedy|Horror,2.659804
The Best Years of Our Lives,Drama|History|Romance,8.38717
Bully,Crime|Drama,6.677093
Elling,Comedy|Drama,2.526356
Mi America,Drama|Crime,0.039007
[REC],Horror|Mystery,31.691617
Lies in Plain Sight,Drama|Mystery|Thriller,0.47909
Sharkskin,,0.027801
Containment,Thriller|Horror|Science Fiction,2.122451
The Timber,Adventure|Drama|Western,0.803761
From Russia with Love,Action|Thriller|Adventure,41.298723
The Toxic Avenger Part II,Comedy|Horror|Action,1.791331
Sleeper,Comedy|Romance|Science Fiction,10.664202
It Follows,Horror|Thriller,100.876794
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy,13.223111
To Kill a Mockingbird,Crime|Drama,22.139842
Mad Max 2,Adventure|Action|Thriller|Science Fiction,37.117362
醉拳二,Action|Comedy,15.046612
Boys Don't Cry,Crime|Drama,15.557144
Silent House,Horror|Mystery,11.66632
Das Leben der Anderen,Drama|Thriller,34.938177
Courageous,Drama,5.961119
The Hustler,Drama,17.639478
Boom Town,Adventure|Drama|Romance,1.867004
Les triplettes de Belleville,Adventure|Animation|Comedy|Drama,13.944645
Smoke Signals,Drama|Comedy,2.304552
American Splendor,Comedy|Drama,7.792851
Before Sunset,Drama|Romance,14.799323
Amores perros,Drama|Thriller,23.281616
Thirteen,Crime|Drama,20.331593
Gentleman's Agreement,Drama|Romance,5.381536
Winter's Bone,Drama,20.834883
Touching the Void,Documentary|Action|Adventure,14.045887
Alexander's Ragtime Band,Drama|Music|Romance,0.483974
Me and You and Everyone We Know,Comedy|Drama,9.719094
Inside Job,Documentary,16.930914
We Are Your Friends,Drama|Music|Romance,28.819424
Ghost Dog: The Way of the Samurai,Crime|Drama,18.223139
Harsh Times,Crime|Drama|Thriller|Action,12.999023
Captive,Crime|Drama|Thriller,6.728882
Full Frontal,Comedy|Drama|Romance,1.95686
Witchboard,Horror,7.151154
Shortbus,Romance|Drama|Comedy,14.846001
Vals Im Bashir,Drama|Animation|War,14.08251
"The Book of Mormon Movie, Volume 1: The Journey",,0.031947
No End in Sight,Documentary,2.283796
The Diary of a Teenage Girl,Drama|Romance,18.224326
In the Shadow of the Moon,Documentary,3.43159
Meek's Cutoff,Drama|Western,4.749885
Inside Deep Throat,History|Documentary,3.980072
Dinner Rush,Drama|Action|Thriller,1.096355
Clockwatchers,Comedy|Drama,1.196943
The Virginity Hit,Comedy,3.125382
Subway,Action|Thriller,5.261065
House of D,Comedy|Drama,6.337735
Teeth,Comedy|Horror,7.359286
Six-String Samurai,Action|Adventure|Science Fiction,1.892183
Hum To Mohabbat Karega,,0.001186
It's All Gone Pete Tong,Drama|Comedy|Music,3.911445
Saint John of Las Vegas,Comedy,2.559806
24 7: Twenty Four Seven,Comedy|Drama|Romance,0.744406
Stonewall,Drama,5.16023
Roadside Romeo,Animation|Family|Foreign,0.253595
This Thing of Ours,Drama|Action|Thriller,0.046868
The Lost Medallion: The Adventures of Billy Stone,Adventure|Family,2.952932
The Last Five Years,Comedy|Drama|Music|Romance,5.563068
The Missing Person,Comedy|Drama|Mystery|Thriller,1.161034
Return of the Living Dead 3,Comedy|Science Fiction|Romance|Horror,7.502934
London,Drama|Action|Romance,5.350423
Sherrybaby,Drama,4.261509
Circle,Horror|Science Fiction,6.752141
Eden Lake,Horror|Thriller,20.362373
Plush,Thriller,5.099368
Lesbian Vampire Killers,Horror|Comedy,6.632891
Jerusalema,Drama|Action|Crime|Foreign,1.717376
Freeze Frame,Thriller|Drama|Crime,4.922397
Grave Encounters,Thriller|Horror,13.222268
Stitches,Horror,7.447714
Nine Dead,Crime|Drama|Horror|Thriller,9.68793
"To Be Frank, Sinatra at 100",Documentary,0.050625
Bananas,Comedy,5.941852
$upercapitalist,Thriller,0.174311
Rockaway,Action|Adventure|Drama,0.361554
The Lady from Shanghai,Crime|Drama|Mystery,8.055084
No Man's Land: The Rise of Reeker,Horror|Thriller,4.346271
Highway,Action|Adventure|Drama,3.419685
Small Apartments,Comedy|Crime,5.100741
Coffee Town,Comedy,2.253589
The Ghastly Love of Johnny X,Comedy|Fantasy|Music,0.209475
All Is Bright,Comedy|Drama,3.613577
Die Schlangengrube und das Pendel,Mystery|Horror|History,1.296784
Straight A's,Comedy|Drama,4.50829
A Funny Thing Happened on the Way to the Forum,Comedy|Music,8.902102
Slacker Uprising,Documentary,1.619635
The Legend of Hell's Gate: An American Conspiracy,Action|Adventure|History|Western,1.002585
Walking with the Dead,Science Fiction|Comedy,1.332804
The Curse of Downers Grove,Thriller|Mystery|Horror|Drama,2.00163
Shark Lake,Thriller,1.187764
River's Edge,Crime|Drama,6.463806
Northfork,Fantasy|Drama|Science Fiction,1.980265
The Marine 4: Moving Target,Thriller|Action,3.696123
Buried,Drama|Thriller|Mystery,32.841229
Submarine,Drama|Comedy|Romance,8.518866
The Square,Documentary|Drama|History,4.892203
Chacun sa nuit,Drama,4.665026
एबीसीडी,Drama|Music,1.294967
Man on Wire,Thriller|Documentary|Crime|History,14.331992
Abandoned,Drama|Thriller,3.068463
Brotherly Love,Drama,1.367751
The Last Exorcism,Horror|Drama|Thriller,14.838986
Nowhere Boy,Drama,1.950959
A Streetcar Named Desire,Drama,14.884756
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama|Comedy|War,41.996783
El Crimen del Padre Amaro,Drama|Romance,2.179428
Beasts of the Southern Wild,Drama|Fantasy,12.471239
Battle for the Planet of the Apes,Action|Science Fiction,13.315383
Songcatcher,Drama|Music,3.363321
Higher Ground,Drama|Thriller,1.699101
வாலு,Comedy|Romance,0.320387
The Greatest Movie Ever Sold,Comedy|Documentary,0.692497
Ed and His Dead Mother,Comedy,0.023436
Travellers and Magicians,Adventure|Drama|Foreign,0.749699
Hang 'em High,Western,11.756943
Deadline - U.S.A.,Crime|Drama,0.225627
Sublime,Horror|Thriller,6.833164
A Beginner's Guide to Snuff,Thriller|Comedy|Horror,0.060127
Independence Daysaster,Action|Science Fiction,1.959405
Dysfunctional Friends,Comedy|Romance,0.21544
Lola rennt,Action|Drama|Thriller,27.36562
May,Drama|Horror|Thriller|Romance,8.650779
Against the Wild,Adventure|Family,2.492747
La misma luna,Drama,2.756435
Conquest of the Planet of the Apes,Action|Science Fiction,18.828683
In the Bedroom,Drama|Thriller,6.979638
I Spit on Your Grave,Thriller|Crime|Horror,26.281839
"Happy, Texas",Comedy|Crime,2.079125
My Summer of Love,Drama|Thriller|Romance,3.939753
Dabba,Drama|Romance,14.017809
Yes,Drama|Romance,3.677831
You Can't Take It With You,Comedy|Romance,3.426314
From Here to Eternity,War|Drama|Romance,6.915201
She Wore a Yellow Ribbon,Western,8.535178
Grace Unplugged,Drama|Music,2.160586
Foolish,Comedy|Drama,0.796009
N-Secure,Drama|Crime|Thriller,0.13456
سكر بنات,Drama|Comedy|Romance,4.554574
Out of the Dark,Thriller|Horror,3.215465
Ha-Buah,Drama|Romance,1.49436
The Conversation,Crime|Drama|Mystery,20.810292
दिल जो भी कहे,Romance,0.122704
La sirène du Mississipi,Crime|Drama|Romance,3.654018
I Love Your Work,Drama|Mystery,3.313339
Cabin Fever,Horror,5.379319
Waitress,Comedy,9.67299
Bloodsport,Action,17.49699
Mr. Smith Goes to Washington,Comedy|Drama,12.2624
Kids,Drama|Crime,13.291991
The Squid and the Whale,Comedy|Drama,13.788054
Kissing Jessica Stein,Comedy,3.990215
Kickboxer: Vengeance,Action|Drama,6.526588
Spellbound,Drama|Mystery|Thriller,11.145915
Exotica,Drama|Mystery,5.446832
Buffalo '66,Romance|Comedy|Crime|Drama,10.009994
Insidious,Horror|Thriller,58.594852
Repo Man,Comedy|Crime|Science Fiction|Thriller,11.35344
Nueve Reinas,Crime|Drama|Thriller,8.589355
The Gatekeepers,Documentary,2.828303
The Ballad of Jack and Rose,Drama,3.618646
The To Do List,Comedy|Romance,15.017068
Killing Zoe,Action|Crime|Drama|Thriller,5.817519
The Believer,Drama,9.856826
Snow Angels,Drama|Romance,4.262374
Unsullied,Thriller|Action|Horror,0.06124
Session 9,Horror|Mystery,11.064228
I Want Someone to Eat Cheese With,Comedy|Romance,1.742383
Mooz-lum,Drama,0.414754
Hatchet,Comedy|Horror,12.677016
Modern Times,Drama|Comedy,28.27648
Stolen Summer,Drama|Family|Comedy,0.87066
My Name Is Bruce,Comedy|Horror,7.5591
The Salon,Comedy,2.02817
Road Hard,Comedy,0.859014
Forty Shades of Blue,Drama|Romance,0.071377
Amigo,Drama|History|War,0.193172
Pontypool,Horror|Mystery|Science Fiction,4.680206
Trucker,Drama,1.20173
Me You and Five Bucks,Romance|Comedy|Drama,0.094105
The Lords of Salem,Horror|Thriller,14.504326
Housebound,Horror|Comedy|Thriller,10.322858
Wal-Mart: The High Cost of Low Price,Documentary,1.404175
Fetching Cody,Comedy|Drama|Fantasy|Romance|Science Fiction,0.077876
Last I Heard,Drama|Comedy,0.35819
Closer to the Moon,Comedy|Drama,9.159265
Mutant World,Science Fiction,1.893697
Growing Up Smith,Comedy|Family|Drama,0.71087
Checkmate,Thriller|Action|Crime,1.105357
#Horror,Drama|Mystery|Horror|Thriller,2.815228
Wind Walkers,Action|Horror|Thriller,0.446858
